transaction_date,bank_id,bank_name,total_volume,transaction_count,avg_transaction_value,unique_customers,avg_value_per_customer,data_quality_score,day_of_week,day_name,month,month_name,quarter,year,week_number,is_weekend,transfer_volume,deposit_volume,withdrawal_volume,payment_volume,volatility_score,market_segment
2025-07-01,BNK006,Heritage Bank,38320.66,255,150.28,177,216.5,98.0,2,Tuesday,7,July,Q3,2025,27,False,13412.23,13412.23,7664.13,3832.07,10.0,Small
2025-07-01,BNK007,Innovation Bank,77838.64,519,149.98,349,223.03,92.3,2,Tuesday,7,July,Q3,2025,27,False,27243.52,19459.66,15567.73,15567.73,22.0,Large
2025-07-02,BNK001,Premier Bank,94262.29,866,108.85,553,170.46,92.2,3,Wednesday,7,July,Q3,2025,27,False,32991.8,23565.57,18852.46,18852.46,15.0,Large
2025-07-02,BNK002,Community First Bank,83899.76,701,119.69,486,172.63,97.2,3,Wednesday,7,July,Q3,2025,27,False,29364.92,20974.94,16779.95,16779.95,20.0,Medium
2025-07-02,BNK003,Metro Financial,75191.63,781,96.28,471,159.64,98.1,3,Wednesday,7,July,Q3,2025,27,False,26317.07,18797.91,15038.33,15038.33,12.0,Large
2025-07-02,BNK004,Regional Trust Bank,72021.19,870,82.78,740,97.33,97.0,3,Wednesday,7,July,Q3,2025,27,False,25207.42,18005.3,14404.24,14404.24,25.0,Medium
2025-07-02,BNK005,Digital Banking Corp,110222.14,922,119.55,725,152.03,98.9,3,Wednesday,7,July,Q3,2025,27,False,27555.54,27555.54,22044.43,33066.64,18.0,Large
2025-07-02,BNK006,Heritage Bank,41882.21,280,149.58,231,181.31,95.5,3,Wednesday,7,July,Q3,2025,27,False,14658.77,14658.77,8376.44,4188.22,10.0,Small
2025-07-02,BNK007,Innovation Bank,99795.64,770,129.6,551,181.12,93.8,3,Wednesday,7,July,Q3,2025,27,False,34928.48,24948.91,19959.13,19959.13,22.0,Large
2025-07-03,BNK001,Premier Bank,99499.16,686,145.04,481,206.86,96.2,4,Thursday,7,July,Q3,2025,27,False,34824.71,24874.79,19899.83,19899.83,15.0,Large
2025-07-03,BNK002,Community First Bank,69648.65,734,94.89,659,105.69,99.8,4,Thursday,7,July,Q3,2025,27,False,24377.03,17412.16,13929.73,13929.73,20.0,Medium
2025-07-03,BNK003,Metro Financial,91871.41,706,130.13,549,167.34,92.4,4,Thursday,7,July,Q3,2025,27,False,32154.99,22967.85,18374.28,18374.28,12.0,Large
2025-07-03,BNK004,Regional Trust Bank,61415.76,549,111.87,440,139.58,97.4,4,Thursday,7,July,Q3,2025,27,False,21495.52,15353.94,12283.15,12283.15,25.0,Medium
2025-07-03,BNK005,Digital Banking Corp,108948.76,1187,91.78,890,122.41,86.9,4,Thursday,7,July,Q3,2025,27,False,27237.19,27237.19,21789.75,32684.63,18.0,Large
2025-07-03,BNK006,Heritage Bank,35422.66,282,125.61,192,184.49,93.2,4,Thursday,7,July,Q3,2025,27,False,12397.93,12397.93,7084.53,3542.27,10.0,Small
2025-07-03,BNK007,Innovation Bank,91497.05,988,92.61,801,114.23,95.6,4,Thursday,7,July,Q3,2025,27,False,32023.97,22874.26,18299.41,18299.41,22.0,Large
2025-07-04,BNK001,Premier Bank,135297.23,1067,126.8,908,149.01,93.4,5,Friday,7,July,Q3,2025,27,False,47354.03,33824.31,27059.45,27059.45,15.0,Large
2025-07-04,BNK002,Community First Bank,106177.4,765,138.79,643,165.13,99.7,5,Friday,7,July,Q3,2025,27,False,37162.09,26544.35,21235.48,21235.48,20.0,Medium
2025-07-04,BNK003,Metro Financial,107160.78,911,117.63,680,157.59,95.2,5,Friday,7,July,Q3,2025,27,False,37506.27,26790.19,21432.16,21432.16,12.0,Large
2025-07-04,BNK004,Regional Trust Bank,68709.42,691,99.43,605,113.57,96.7,5,Friday,7,July,Q3,2025,27,False,24048.3,17177.35,13741.88,13741.88,25.0,Medium
2025-07-04,BNK005,Digital Banking Corp,94186.71,775,121.53,547,172.19,92.4,5,Friday,7,July,Q3,2025,27,False,23546.68,23546.68,18837.34,28256.01,18.0,Large
2025-07-04,BNK006,Heritage Bank,42880.55,499,85.93,390,109.95,99.0,5,Friday,7,July,Q3,2025,27,False,15008.19,15008.19,8576.11,4288.05,10.0,Small
2025-07-04,BNK007,Innovation Bank,77814.86,548,142.0,437,178.07,93.7,5,Friday,7,July,Q3,2025,27,False,27235.2,19453.71,15562.97,15562.97,22.0,Large
2025-07-05,BNK001,Premier Bank,59099.19,590,100.17,496,119.15,100.0,6,Saturday,7,July,Q3,2025,27,True,20684.72,14774.8,11819.84,11819.84,15.0,Large
2025-07-05,BNK002,Community First Bank,33985.04,413,82.29,358,94.93,97.0,6,Saturday,7,July,Q3,2025,27,True,11894.76,8496.26,6797.01,6797.01,20.0,Medium
2025-07-05,BNK003,Metro Financial,48403.97,347,139.49,214,226.19,94.7,6,Saturday,7,July,Q3,2025,27,True,16941.39,12100.99,9680.79,9680.79,12.0,Large
2025-07-05,BNK004,Regional Trust Bank,36083.4,426,84.7,380,94.96,98.5,6,Saturday,7,July,Q3,2025,27,True,12629.19,9020.85,7216.68,7216.68,25.0,Medium
2025-07-05,BNK005,Digital Banking Corp,57198.95,673,84.99,446,128.25,93.8,6,Saturday,7,July,Q3,2025,27,True,14299.74,14299.74,11439.79,17159.69,18.0,Large
2025-07-05,BNK006,Heritage Bank,19987.39,177,112.92,120,166.56,92.8,6,Saturday,7,July,Q3,2025,27,True,6995.59,6995.59,3997.48,1998.74,10.0,Small
2025-07-05,BNK007,Innovation Bank,40765.27,275,148.24,227,179.58,99.7,6,Saturday,7,July,Q3,2025,27,True,14267.84,10191.32,8153.05,8153.05,22.0,Large
2025-07-06,BNK001,Premier Bank,26021.94,234,111.2,159,163.66,98.4,7,Sunday,7,July,Q3,2025,27,True,9107.68,6505.48,5204.39,5204.39,15.0,Large
2025-07-06,BNK002,Community First Bank,15377.04,159,96.71,101,152.25,81.0,7,Sunday,7,July,Q3,2025,27,True,5381.96,3844.26,3075.41,3075.41,20.0,Medium
2025-07-06,BNK003,Metro Financial,21261.4,167,127.31,103,206.42,93.7,7,Sunday,7,July,Q3,2025,27,True,7441.49,5315.35,4252.28,4252.28,12.0,Large
2025-07-06,BNK004,Regional Trust Bank,14663.41,141,104.0,121,121.19,93.2,7,Sunday,7,July,Q3,2025,27,True,5132.19,3665.85,2932.68,2932.68,25.0,Medium
2025-07-06,BNK005,Digital Banking Corp,31475.22,366,86.0,272,115.72,94.4,7,Sunday,7,July,Q3,2025,27,True,7868.81,7868.81,6295.04,9442.57,18.0,Large
2025-07-06,BNK006,Heritage Bank,12260.19,136,90.15,105,116.76,96.0,7,Sunday,7,July,Q3,2025,27,True,4291.07,4291.07,2452.04,1226.02,10.0,Small
2025-07-06,BNK007,Innovation Bank,22940.95,254,90.32,199,115.28,94.2,7,Sunday,7,July,Q3,2025,27,True,8029.33,5735.24,4588.19,4588.19,22.0,Large
2025-07-07,BNK001,Premier Bank,78570.28,700,112.24,484,162.34,98.6,1,Monday,7,July,Q3,2025,28,False,27499.6,19642.57,15714.06,15714.06,15.0,Large
2025-07-07,BNK002,Community First Bank,67167.13,799,84.06,579,116.01,95.7,1,Monday,7,July,Q3,2025,28,False,23508.49,16791.78,13433.43,13433.43,20.0,Medium
2025-07-07,BNK003,Metro Financial,86266.71,680,126.86,566,152.41,98.9,1,Monday,7,July,Q3,2025,28,False,30193.35,21566.68,17253.34,17253.34,12.0,Large
2025-07-07,BNK004,Regional Trust Bank,76155.65,746,102.09,568,134.08,98.7,1,Monday,7,July,Q3,2025,28,False,26654.48,19038.91,15231.13,15231.13,25.0,Medium
2025-07-07,BNK005,Digital Banking Corp,77894.7,681,114.38,560,139.1,95.9,1,Monday,7,July,Q3,2025,28,False,19473.68,19473.68,15578.94,23368.41,18.0,Large
2025-07-07,BNK006,Heritage Bank,34202.22,300,114.01,255,134.13,94.9,1,Monday,7,July,Q3,2025,28,False,11970.78,11970.78,6840.44,3420.22,10.0,Small
2025-07-07,BNK007,Innovation Bank,67673.74,657,103.0,483,140.11,98.1,1,Monday,7,July,Q3,2025,28,False,23685.81,16918.44,13534.75,13534.75,22.0,Large
2025-07-08,BNK001,Premier Bank,104234.83,1173,88.86,772,135.02,99.6,2,Tuesday,7,July,Q3,2025,28,False,36482.19,26058.71,20846.97,20846.97,15.0,Large
2025-07-08,BNK002,Community First Bank,71036.33,589,120.6,439,161.81,97.2,2,Tuesday,7,July,Q3,2025,28,False,24862.72,17759.08,14207.27,14207.27,20.0,Medium
2025-07-08,BNK003,Metro Financial,68800.35,716,96.09,548,125.55,95.0,2,Tuesday,7,July,Q3,2025,28,False,24080.12,17200.09,13760.07,13760.07,12.0,Large
2025-07-08,BNK004,Regional Trust Bank,41953.61,349,120.21,228,184.01,94.2,2,Tuesday,7,July,Q3,2025,28,False,14683.76,10488.4,8390.72,8390.72,25.0,Medium
2025-07-08,BNK005,Digital Banking Corp,106165.21,1113,95.39,728,145.83,98.6,2,Tuesday,7,July,Q3,2025,28,False,26541.3,26541.3,21233.04,31849.56,18.0,Large
2025-07-08,BNK006,Heritage Bank,37369.37,252,148.29,194,192.63,93.1,2,Tuesday,7,July,Q3,2025,28,False,13079.28,13079.28,7473.87,3736.94,10.0,Small
2025-07-08,BNK007,Innovation Bank,68977.07,649,106.28,544,126.8,94.9,2,Tuesday,7,July,Q3,2025,28,False,24141.98,17244.27,13795.41,13795.41,22.0,Large
2025-07-09,BNK001,Premier Bank,91568.34,658,139.16,551,166.19,93.4,3,Wednesday,7,July,Q3,2025,28,False,32048.92,22892.08,18313.67,18313.67,15.0,Large
2025-07-09,BNK002,Community First Bank,56093.87,441,127.2,293,191.45,93.7,3,Wednesday,7,July,Q3,2025,28,False,19632.85,14023.47,11218.77,11218.77,20.0,Medium
2025-07-09,BNK003,Metro Financial,77494.5,787,98.47,472,164.18,99.0,3,Wednesday,7,July,Q3,2025,28,False,27123.08,19373.63,15498.9,15498.9,12.0,Large
2025-07-09,BNK004,Regional Trust Bank,61275.41,452,135.57,356,172.12,98.0,3,Wednesday,7,July,Q3,2025,28,False,21446.39,15318.85,12255.08,12255.08,25.0,Medium
2025-07-09,BNK005,Digital Banking Corp,96473.1,922,104.63,579,166.62,90.7,3,Wednesday,7,July,Q3,2025,28,False,24118.27,24118.27,19294.62,28941.93,18.0,Large
2025-07-09,BNK006,Heritage Bank,31738.01,383,82.87,263,120.68,93.7,3,Wednesday,7,July,Q3,2025,28,False,11108.3,11108.3,6347.6,3173.8,10.0,Small
2025-07-09,BNK007,Innovation Bank,76628.33,679,112.85,502,152.65,98.1,3,Wednesday,7,July,Q3,2025,28,False,26819.92,19157.08,15325.67,15325.67,22.0,Large
2025-07-10,BNK001,Premier Bank,87471.06,963,90.83,718,121.83,95.4,4,Thursday,7,July,Q3,2025,28,False,30614.87,21867.76,17494.21,17494.21,15.0,Large
2025-07-10,BNK002,Community First Bank,60395.65,437,138.21,284,212.66,92.2,4,Thursday,7,July,Q3,2025,28,False,21138.48,15098.91,12079.13,12079.13,20.0,Medium
2025-07-10,BNK003,Metro Financial,94494.64,1001,94.4,702,134.61,96.1,4,Thursday,7,July,Q3,2025,28,False,33073.13,23623.66,18898.93,18898.93,12.0,Large
2025-07-10,BNK004,Regional Trust Bank,64370.8,556,115.77,417,154.37,92.4,4,Thursday,7,July,Q3,2025,28,False,22529.78,16092.7,12874.16,12874.16,25.0,Medium
2025-07-10,BNK005,Digital Banking Corp,102838.37,1247,82.47,954,107.8,95.5,4,Thursday,7,July,Q3,2025,28,False,25709.59,25709.59,20567.67,30851.51,18.0,Large
2025-07-10,BNK006,Heritage Bank,34965.19,427,81.89,313,111.71,93.9,4,Thursday,7,July,Q3,2025,28,False,12237.82,12237.82,6993.04,3496.52,10.0,Small
2025-07-10,BNK007,Innovation Bank,76551.29,917,83.48,749,102.2,85.3,4,Thursday,7,July,Q3,2025,28,False,26792.95,19137.82,15310.26,15310.26,22.0,Large
2025-07-11,BNK001,Premier Bank,94803.56,889,106.64,747,126.91,95.1,5,Friday,7,July,Q3,2025,28,False,33181.25,23700.89,18960.71,18960.71,15.0,Large
2025-07-11,BNK002,Community First Bank,72150.6,544,132.63,346,208.53,98.2,5,Friday,7,July,Q3,2025,28,False,25252.71,18037.65,14430.12,14430.12,20.0,Medium
2025-07-11,BNK003,Metro Financial,105995.63,886,119.63,778,136.24,95.1,5,Friday,7,July,Q3,2025,28,False,37098.47,26498.91,21199.13,21199.13,12.0,Large
2025-07-11,BNK004,Regional Trust Bank,46683.96,551,84.73,333,140.19,83.9,5,Friday,7,July,Q3,2025,28,False,16339.39,11670.99,9336.79,9336.79,25.0,Medium
2025-07-11,BNK005,Digital Banking Corp,103428.49,993,104.16,604,171.24,99.7,5,Friday,7,July,Q3,2025,28,False,25857.12,25857.12,20685.7,31028.55,18.0,Large
2025-07-11,BNK006,Heritage Bank,46418.42,366,126.83,322,144.16,94.1,5,Friday,7,July,Q3,2025,28,False,16246.45,16246.45,9283.68,4641.84,10.0,Small
2025-07-11,BNK007,Innovation Bank,116396.87,1138,102.28,972,119.75,99.6,5,Friday,7,July,Q3,2025,28,False,40738.9,29099.22,23279.37,23279.37,22.0,Large
2025-07-12,BNK001,Premier Bank,61982.14,436,142.16,358,173.13,94.2,6,Saturday,7,July,Q3,2025,28,True,21693.75,15495.54,12396.43,12396.43,15.0,Large
2025-07-12,BNK002,Community First Bank,47595.98,318,149.67,220,216.35,94.7,6,Saturday,7,July,Q3,2025,28,True,16658.59,11898.99,9519.2,9519.2,20.0,Medium
2025-07-12,BNK003,Metro Financial,57188.62,668,85.61,489,116.95,94.1,6,Saturday,7,July,Q3,2025,28,True,20016.02,14297.15,11437.72,11437.72,12.0,Large
2025-07-12,BNK004,Regional Trust Bank,40472.22,278,145.58,182,222.37,95.0,6,Saturday,7,July,Q3,2025,28,True,14165.28,10118.06,8094.44,8094.44,25.0,Medium
2025-07-12,BNK005,Digital Banking Corp,54412.23,375,145.1,231,235.55,77.8,6,Saturday,7,July,Q3,2025,28,True,13603.06,13603.06,10882.45,16323.67,18.0,Large
2025-07-12,BNK006,Heritage Bank,19233.93,130,147.95,95,202.46,96.0,6,Saturday,7,July,Q3,2025,28,True,6731.88,6731.88,3846.79,1923.39,10.0,Small
2025-07-12,BNK007,Innovation Bank,46035.92,473,97.33,350,131.53,97.3,6,Saturday,7,July,Q3,2025,28,True,16112.57,11508.98,9207.18,9207.18,22.0,Large
2025-07-13,BNK001,Premier Bank,30340.23,251,120.88,218,139.18,98.5,7,Sunday,7,July,Q3,2025,28,True,10619.08,7585.06,6068.05,6068.05,15.0,Large
2025-07-13,BNK002,Community First Bank,23554.83,177,133.08,109,216.1,92.1,7,Sunday,7,July,Q3,2025,28,True,8244.19,5888.71,4710.97,4710.97,20.0,Medium
2025-07-13,BNK003,Metro Financial,26152.96,240,108.97,172,152.05,99.1,7,Sunday,7,July,Q3,2025,28,True,9153.54,6538.24,5230.59,5230.59,12.0,Large
2025-07-13,BNK004,Regional Trust Bank,11674.46,81,144.13,70,166.78,94.5,7,Sunday,7,July,Q3,2025,28,True,4086.06,2918.61,2334.89,2334.89,25.0,Medium
2025-07-13,BNK005,Digital Banking Corp,23795.82,254,93.68,166,143.35,94.7,7,Sunday,7,July,Q3,2025,28,True,5948.95,5948.95,4759.16,7138.75,18.0,Large
2025-07-13,BNK006,Heritage Bank,11797.89,107,110.26,90,131.09,93.0,7,Sunday,7,July,Q3,2025,28,True,4129.26,4129.26,2359.58,1179.79,10.0,Small
2025-07-13,BNK007,Innovation Bank,22689.7,226,100.4,169,134.26,94.4,7,Sunday,7,July,Q3,2025,28,True,7941.4,5672.43,4537.94,4537.94,22.0,Large
2025-07-14,BNK001,Premier Bank,113121.01,929,121.77,678,166.85,93.3,1,Monday,7,July,Q3,2025,29,False,39592.35,28280.25,22624.2,22624.2,15.0,Large
2025-07-14,BNK002,Community First Bank,69158.39,483,143.19,339,204.01,97.9,1,Monday,7,July,Q3,2025,29,False,24205.44,17289.6,13831.68,13831.68,20.0,Medium
2025-07-14,BNK003,Metro Financial,71195.79,564,126.23,496,143.54,98.6,1,Monday,7,July,Q3,2025,29,False,24918.53,17798.95,14239.16,14239.16,12.0,Large
2025-07-14,BNK004,Regional Trust Bank,79777.15,558,142.97,401,198.95,75.2,1,Monday,7,July,Q3,2025,29,False,27922.0,19944.29,15955.43,15955.43,25.0,Medium
2025-07-14,BNK005,Digital Banking Corp,113432.23,822,138.0,690,164.39,92.8,1,Monday,7,July,Q3,2025,29,False,28358.06,28358.06,22686.45,34029.67,18.0,Large
2025-07-14,BNK006,Heritage Bank,31931.27,361,88.45,322,99.17,93.7,1,Monday,7,July,Q3,2025,29,False,11175.94,11175.94,6386.25,3193.13,10.0,Small
2025-07-14,BNK007,Innovation Bank,110200.96,1300,84.77,1011,109.0,97.9,1,Monday,7,July,Q3,2025,29,False,38570.34,27550.24,22040.19,22040.19,22.0,Large
2025-07-15,BNK001,Premier Bank,90972.5,775,117.38,489,186.04,84.7,2,Tuesday,7,July,Q3,2025,29,False,31840.37,22743.12,18194.5,18194.5,15.0,Large
2025-07-15,BNK002,Community First Bank,64635.18,641,100.83,565,114.4,98.5,2,Tuesday,7,July,Q3,2025,29,False,22622.31,16158.79,12927.04,12927.04,20.0,Medium
2025-07-15,BNK003,Metro Financial,80358.73,770,104.36,473,169.89,92.4,2,Tuesday,7,July,Q3,2025,29,False,28125.55,20089.68,16071.75,16071.75,12.0,Large
2025-07-15,BNK004,Regional Trust Bank,60083.85,467,128.66,344,174.66,93.8,2,Tuesday,7,July,Q3,2025,29,False,21029.35,15020.96,12016.77,12016.77,25.0,Medium
2025-07-15,BNK005,Digital Banking Corp,73759.15,612,120.52,433,170.34,98.6,2,Tuesday,7,July,Q3,2025,29,False,18439.79,18439.79,14751.83,22127.75,18.0,Large
2025-07-15,BNK006,Heritage Bank,38351.5,279,137.46,207,185.27,94.8,2,Tuesday,7,July,Q3,2025,29,False,13423.02,13423.02,7670.3,3835.15,10.0,Small
2025-07-15,BNK007,Innovation Bank,90272.44,876,103.05,580,155.64,92.7,2,Tuesday,7,July,Q3,2025,29,False,31595.36,22568.11,18054.49,18054.49,22.0,Large
2025-07-16,BNK001,Premier Bank,82998.79,736,112.77,548,151.46,98.7,3,Wednesday,7,July,Q3,2025,29,False,29049.58,20749.7,16599.76,16599.76,15.0,Large
2025-07-16,BNK002,Community First Bank,59999.81,439,136.67,371,161.72,95.1,3,Wednesday,7,July,Q3,2025,29,False,20999.93,14999.95,11999.96,11999.96,20.0,Medium
2025-07-16,BNK003,Metro Financial,68350.94,609,112.23,420,162.74,99.5,3,Wednesday,7,July,Q3,2025,29,False,23922.83,17087.74,13670.19,13670.19,12.0,Large
2025-07-16,BNK004,Regional Trust Bank,58536.96,711,82.33,528,110.87,95.3,3,Wednesday,7,July,Q3,2025,29,False,20487.94,14634.24,11707.39,11707.39,25.0,Medium
2025-07-16,BNK005,Digital Banking Corp,133876.85,1466,91.32,1168,114.62,99.8,3,Wednesday,7,July,Q3,2025,29,False,33469.21,33469.21,26775.37,40163.06,18.0,Large
2025-07-16,BNK006,Heritage Bank,42204.48,497,84.92,360,117.23,85.4,3,Wednesday,7,July,Q3,2025,29,False,14771.57,14771.57,8440.9,4220.45,10.0,Small
2025-07-16,BNK007,Innovation Bank,79905.52,548,145.81,437,182.85,92.6,3,Wednesday,7,July,Q3,2025,29,False,27966.93,19976.38,15981.1,15981.1,22.0,Large
2025-07-17,BNK001,Premier Bank,99647.23,920,108.31,782,127.43,98.5,4,Thursday,7,July,Q3,2025,29,False,34876.53,24911.81,19929.45,19929.45,15.0,Large
2025-07-17,BNK002,Community First Bank,39825.79,324,122.92,230,173.16,94.0,4,Thursday,7,July,Q3,2025,29,False,13939.03,9956.45,7965.16,7965.16,20.0,Medium
2025-07-17,BNK003,Metro Financial,78195.31,717,109.06,575,135.99,76.2,4,Thursday,7,July,Q3,2025,29,False,27368.36,19548.83,15639.06,15639.06,12.0,Large
2025-07-17,BNK004,Regional Trust Bank,43419.33,403,107.74,263,165.09,93.3,4,Thursday,7,July,Q3,2025,29,False,15196.76,10854.83,8683.87,8683.87,25.0,Medium
2025-07-17,BNK005,Digital Banking Corp,77618.5,548,141.64,420,184.81,93.9,4,Thursday,7,July,Q3,2025,29,False,19404.62,19404.62,15523.7,23285.55,18.0,Large
2025-07-17,BNK006,Heritage Bank,34947.88,303,115.34,248,140.92,99.7,4,Thursday,7,July,Q3,2025,29,False,12231.76,12231.76,6989.58,3494.79,10.0,Small
2025-07-17,BNK007,Innovation Bank,77600.2,533,145.59,466,166.52,97.1,4,Thursday,7,July,Q3,2025,29,False,27160.07,19400.05,15520.04,15520.04,22.0,Large
2025-07-18,BNK001,Premier Bank,103853.92,836,124.23,602,172.51,98.0,5,Friday,7,July,Q3,2025,29,False,36348.87,25963.48,20770.78,20770.78,15.0,Large
2025-07-18,BNK002,Community First Bank,113235.65,1029,110.04,843,134.32,98.6,5,Friday,7,July,Q3,2025,29,False,39632.48,28308.91,22647.13,22647.13,20.0,Medium
2025-07-18,BNK003,Metro Financial,101293.39,1122,90.28,953,106.29,89.4,5,Friday,7,July,Q3,2025,29,False,35452.69,25323.35,20258.68,20258.68,12.0,Large
2025-07-18,BNK004,Regional Trust Bank,32933.47,228,144.45,153,215.25,98.8,5,Friday,7,July,Q3,2025,29,False,11526.71,8233.37,6586.69,6586.69,25.0,Medium
2025-07-18,BNK005,Digital Banking Corp,94910.08,833,113.94,628,151.13,94.5,5,Friday,7,July,Q3,2025,29,False,23727.52,23727.52,18982.02,28473.03,18.0,Large
2025-07-18,BNK006,Heritage Bank,35346.33,427,82.78,291,121.47,92.1,5,Friday,7,July,Q3,2025,29,False,12371.22,12371.22,7069.27,3534.63,10.0,Small
2025-07-18,BNK007,Innovation Bank,100840.61,679,148.51,604,166.95,95.2,5,Friday,7,July,Q3,2025,29,False,35294.21,25210.15,20168.12,20168.12,22.0,Large
2025-07-19,BNK001,Premier Bank,47002.55,370,127.03,311,151.13,99.6,6,Saturday,7,July,Q3,2025,29,True,16450.89,11750.64,9400.51,9400.51,15.0,Large
2025-07-19,BNK002,Community First Bank,50863.67,470,108.22,392,129.75,91.8,6,Saturday,7,July,Q3,2025,29,True,17802.28,12715.92,10172.73,10172.73,20.0,Medium
2025-07-19,BNK003,Metro Financial,49028.27,388,126.36,312,157.14,91.0,6,Saturday,7,July,Q3,2025,29,True,17159.89,12257.07,9805.65,9805.65,12.0,Large
2025-07-19,BNK004,Regional Trust Bank,29675.33,320,92.74,251,118.23,93.8,6,Saturday,7,July,Q3,2025,29,True,10386.37,7418.83,5935.07,5935.07,25.0,Medium
2025-07-19,BNK005,Digital Banking Corp,64217.85,588,109.21,381,168.55,93.4,6,Saturday,7,July,Q3,2025,29,True,16054.46,16054.46,12843.57,19265.36,18.0,Large
2025-07-19,BNK006,Heritage Bank,17561.2,160,109.76,132,133.04,99.2,6,Saturday,7,July,Q3,2025,29,True,6146.42,6146.42,3512.24,1756.12,10.0,Small
2025-07-19,BNK007,Innovation Bank,41353.67,475,87.06,287,144.09,97.3,6,Saturday,7,July,Q3,2025,29,True,14473.78,10338.42,8270.73,8270.73,22.0,Large
2025-07-20,BNK001,Premier Bank,23939.04,195,122.76,126,189.99,93.9,7,Sunday,7,July,Q3,2025,29,True,8378.67,5984.76,4787.81,4787.81,15.0,Large
2025-07-20,BNK002,Community First Bank,22239.39,153,145.36,111,200.35,92.4,7,Sunday,7,July,Q3,2025,29,True,7783.79,5559.85,4447.88,4447.88,20.0,Medium
2025-07-20,BNK003,Metro Financial,23255.99,281,82.76,216,107.67,95.1,7,Sunday,7,July,Q3,2025,29,True,8139.6,5814.0,4651.2,4651.2,12.0,Large
2025-07-20,BNK004,Regional Trust Bank,16494.36,204,80.85,170,97.03,94.5,7,Sunday,7,July,Q3,2025,29,True,5773.02,4123.59,3298.87,3298.87,25.0,Medium
2025-07-20,BNK005,Digital Banking Corp,27500.16,332,82.83,257,107.0,95.2,7,Sunday,7,July,Q3,2025,29,True,6875.04,6875.04,5500.03,8250.05,18.0,Large
2025-07-20,BNK006,Heritage Bank,10844.63,109,99.49,88,123.23,94.2,7,Sunday,7,July,Q3,2025,29,True,3795.62,3795.62,2168.93,1084.46,10.0,Small
2025-07-20,BNK007,Innovation Bank,23705.15,165,143.67,117,202.61,96.4,7,Sunday,7,July,Q3,2025,29,True,8296.8,5926.29,4741.03,4741.03,22.0,Large
2025-07-21,BNK001,Premier Bank,88662.23,641,138.32,539,164.49,93.8,1,Monday,7,July,Q3,2025,30,False,31031.78,22165.56,17732.45,17732.45,15.0,Large
2025-07-21,BNK002,Community First Bank,59361.92,619,95.9,523,113.5,76.6,1,Monday,7,July,Q3,2025,30,False,20776.67,14840.48,11872.38,11872.38,20.0,Medium
2025-07-21,BNK003,Metro Financial,61701.32,437,141.19,273,226.01,93.7,1,Monday,7,July,Q3,2025,30,False,21595.46,15425.33,12340.26,12340.26,12.0,Large
2025-07-21,BNK004,Regional Trust Bank,45764.69,344,133.04,211,216.89,95.9,1,Monday,7,July,Q3,2025,30,False,16017.64,11441.17,9152.94,9152.94,25.0,Medium
2025-07-21,BNK005,Digital Banking Corp,64568.78,599,107.79,454,142.22,93.3,1,Monday,7,July,Q3,2025,30,False,16142.2,16142.2,12913.76,19370.63,18.0,Large
2025-07-21,BNK006,Heritage Bank,33568.27,279,120.32,234,143.45,98.1,1,Monday,7,July,Q3,2025,30,False,11748.89,11748.89,6713.65,3356.83,10.0,Small
2025-07-21,BNK007,Innovation Bank,69276.34,701,98.83,496,139.67,95.3,1,Monday,7,July,Q3,2025,30,False,24246.72,17319.09,13855.27,13855.27,22.0,Large
2025-07-22,BNK001,Premier Bank,87709.48,687,127.67,423,207.35,92.3,2,Tuesday,7,July,Q3,2025,30,False,30698.32,21927.37,17541.9,17541.9,15.0,Large
2025-07-22,BNK002,Community First Bank,88665.25,947,93.63,750,118.22,94.1,2,Tuesday,7,July,Q3,2025,30,False,31032.84,22166.31,17733.05,17733.05,20.0,Medium
2025-07-22,BNK003,Metro Financial,72645.66,511,142.16,443,163.99,94.4,2,Tuesday,7,July,Q3,2025,30,False,25425.98,18161.41,14529.13,14529.13,12.0,Large
2025-07-22,BNK004,Regional Trust Bank,47666.59,492,96.88,394,120.98,98.6,2,Tuesday,7,July,Q3,2025,30,False,16683.31,11916.65,9533.32,9533.32,25.0,Medium
