transaction_date,bank_id,bank_name,total_volume,transaction_count,avg_transaction_value,unique_customers,avg_value_per_customer,data_quality_score,day_of_week,day_name,month,month_name,quarter,year,week_number,is_weekend,transfer_volume,deposit_volume,withdrawal_volume,payment_volume,volatility_score,market_segment,volume_7day_avg,volume_7day_std,anomaly_status,z_score
2025-06-21,BNK005,Digital Banking Corp,50157.93,378,132.69,330,151.99,95.5,6,Saturday,6,June,Q2,2025,25,True,12539.48,12539.48,10031.59,15047.38,18.0,Large,83828.99571428572,34631.735150897795,Normal,0.9722604301394013
2025-06-21,BNK006,Heritage Bank,21295.6,217,98.14,158,134.78,97.8,6,Saturday,6,June,Q2,2025,25,True,7453.46,7453.46,4259.12,2129.56,10.0,Small,30897.049999999996,12346.781513626693,Normal,0.7776480040084314
2025-06-21,BNK007,Innovation Bank,43350.23,352,123.15,278,155.94,93.9,6,Saturday,6,June,Q2,2025,25,True,15172.58,10837.56,8670.05,8670.05,22.0,Large,69978.53857142857,28143.739157949167,Normal,0.9461539002328135
2025-06-22,BNK001,Premier Bank,26648.64,205,129.99,128,208.19,93.6,7,Sunday,6,June,Q2,2025,25,True,9327.02,6662.16,5329.73,5329.73,15.0,Large,79934.94142857143,29588.73709654482,Moderate Anomaly,1.8008981341347567
2025-06-22,BNK002,Community First Bank,21704.69,268,80.99,180,120.58,79.6,7,Sunday,6,June,Q2,2025,25,True,7596.64,5426.17,4340.94,4340.94,20.0,Medium,59553.94571428571,23502.046253229953,Moderate Anomaly,1.6104663954137177
2025-06-22,BNK003,Metro Financial,25956.12,266,97.58,164,158.27,95.7,7,Sunday,6,June,Q2,2025,25,True,9084.64,6489.03,5191.22,5191.22,12.0,Large,68822.27714285714,24364.624400825254,Moderate Anomaly,1.7593604743361129
2025-06-22,BNK004,Regional Trust Bank,18962.31,149,127.26,93,203.9,99.6,7,Sunday,6,June,Q2,2025,25,True,6636.81,4740.58,3792.46,3792.46,25.0,Medium,42816.97285714286,18254.13812783714,Normal,1.3068084995349654
2025-06-22,BNK005,Digital Banking Corp,37650.82,271,138.93,228,165.14,98.6,7,Sunday,6,June,Q2,2025,25,True,9412.7,9412.7,7530.16,11295.25,18.0,Large,85523.49428571427,31463.90608190328,Moderate Anomaly,1.5215108436027476
2025-06-22,BNK006,Heritage Bank,10882.03,115,94.63,90,120.91,97.9,7,Sunday,6,June,Q2,2025,25,True,3808.71,3808.71,2176.41,1088.2,10.0,Small,31066.632857142857,12010.611663883914,Moderate Anomaly,1.6805641063092776
2025-06-22,BNK007,Innovation Bank,25129.23,190,132.26,143,175.73,92.5,7,Sunday,6,June,Q2,2025,25,True,8795.23,6282.31,5025.85,5025.85,22.0,Large,69656.29142857142,28719.7404932893,Moderate Anomaly,1.5503991562519754
2025-06-23,BNK001,Premier Bank,99224.94,820,121.01,624,159.01,94.2,1,Monday,6,June,Q2,2025,26,False,34728.73,24806.24,19844.99,19844.99,15.0,Large,79670.29000000001,29375.630935350702,Normal,0.6656759149458091
2025-06-23,BNK002,Community First Bank,64674.26,611,105.85,530,122.03,97.3,1,Monday,6,June,Q2,2025,26,False,22635.99,16168.57,12934.85,12934.85,20.0,Medium,60037.92,23578.427756120596,Normal,0.196634824338382
2025-06-23,BNK003,Metro Financial,78755.98,634,124.22,427,184.44,82.3,1,Monday,6,June,Q2,2025,26,False,27564.59,19688.99,15751.2,15751.2,12.0,Large,70078.37142857142,24658.13454971023,Normal,0.35191666887593276
2025-06-23,BNK004,Regional Trust Bank,73619.02,663,111.04,526,139.96,99.5,1,Monday,6,June,Q2,2025,26,False,25766.66,18404.75,14723.8,14723.8,25.0,Medium,46773.79714285715,21713.34349870276,Normal,1.2363468048459094
2025-06-23,BNK005,Digital Banking Corp,90463.31,1109,81.57,765,118.25,96.0,1,Monday,6,June,Q2,2025,26,False,22615.83,22615.83,18092.66,27138.99,18.0,Large,83722.07714285715,30641.902533341363,Normal,0.22000046667493103
2025-06-23,BNK006,Heritage Bank,29615.38,352,84.13,263,112.61,99.4,1,Monday,6,June,Q2,2025,26,False,10365.38,10365.38,5923.08,2961.54,10.0,Small,30971.468571428577,12020.50407923817,Normal,0.11281461763078754
2025-06-23,BNK007,Innovation Bank,75992.64,699,108.72,556,136.68,94.1,1,Monday,6,June,Q2,2025,26,False,26597.42,18998.16,15198.53,15198.53,22.0,Large,68432.37,28155.760747814413,Normal,0.26851591998226754
2025-06-24,BNK001,Premier Bank,84922.21,931,91.22,603,140.83,92.6,2,Tuesday,6,June,Q2,2025,26,False,29722.77,21230.55,16984.44,16984.44,15.0,Large,76858.28857142858,27471.187183365662,Normal,0.29354106084844733
2025-06-24,BNK002,Community First Bank,74826.51,527,141.99,444,168.53,97.5,2,Tuesday,6,June,Q2,2025,26,False,26189.28,18706.63,14965.3,14965.3,20.0,Medium,59164.60857142857,22774.74195902072,Normal,0.6876873273362374
2025-06-24,BNK003,Metro Financial,70902.28,808,87.75,554,127.98,94.5,2,Tuesday,6,June,Q2,2025,26,False,24815.8,17725.57,14180.46,14180.46,12.0,Large,69380.05714285714,24538.333065975694,Normal,0.062034485107447544
2025-06-24,BNK004,Regional Trust Bank,55344.68,471,117.5,333,166.2,94.8,2,Tuesday,6,June,Q2,2025,26,False,19370.64,13836.17,11068.94,11068.94,25.0,Medium,45924.41857142857,21160.08787950831,Normal,0.44519009005128596
2025-06-24,BNK005,Digital Banking Corp,69423.16,503,138.02,420,165.29,94.5,2,Tuesday,6,June,Q2,2025,26,False,17355.79,17355.79,13884.63,20826.95,18.0,Large,77883.81999999999,28558.4602616446,Normal,0.2962575685973892
2025-06-24,BNK006,Heritage Bank,31876.06,276,115.49,243,131.18,99.0,2,Tuesday,6,June,Q2,2025,26,False,11156.62,11156.62,6375.21,3187.61,10.0,Small,30337.09285714286,11806.671670556625,Normal,0.13034724652291338
2025-06-24,BNK007,Innovation Bank,50404.18,578,87.2,414,121.75,96.4,2,Tuesday,6,June,Q2,2025,26,False,17641.46,12601.04,10080.84,10080.84,22.0,Large,65483.678571428565,28907.344529248632,Normal,0.5216493876208876
2025-06-25,BNK001,Premier Bank,71090.9,507,140.22,407,174.67,98.7,3,Wednesday,6,June,Q2,2025,26,False,24881.82,17772.73,14218.18,14218.18,15.0,Large,73279.88428571429,26140.169274915337,Normal,0.08374024906620975
2025-06-25,BNK002,Community First Bank,67693.48,483,140.15,398,170.08,95.5,3,Wednesday,6,June,Q2,2025,26,False,23692.72,16923.37,13538.7,13538.7,20.0,Medium,55683.74714285714,18339.32733069896,Normal,0.6548622335258322
2025-06-25,BNK003,Metro Financial,70278.61,552,127.32,360,195.22,97.6,3,Wednesday,6,June,Q2,2025,26,False,24597.51,17569.65,14055.72,14055.72,12.0,Large,67792.97571428571,23985.270926129382,Normal,0.10363169519200452
2025-06-25,BNK004,Regional Trust Bank,58846.77,612,96.15,388,151.67,93.3,3,Wednesday,6,June,Q2,2025,26,False,20596.37,14711.69,11769.35,11769.35,25.0,Medium,48771.30142857142,21399.642726247737,Normal,0.47082414881022777
2025-06-25,BNK005,Digital Banking Corp,100997.71,1106,91.32,691,146.16,92.2,3,Wednesday,6,June,Q2,2025,26,False,25249.43,25249.43,20199.54,30299.31,18.0,Large,80745.71142857142,29891.30995167517,Normal,0.6775212797354712
2025-06-25,BNK006,Heritage Bank,42280.7,461,91.72,399,105.97,93.9,3,Wednesday,6,June,Q2,2025,26,False,14798.25,14798.25,8456.14,4228.07,10.0,Small,31198.46571428571,12509.100837669977,Normal,0.885933723736656
2025-06-25,BNK007,Innovation Bank,59650.24,624,95.59,471,126.65,96.9,3,Wednesday,6,June,Q2,2025,26,False,20877.59,14912.56,11930.05,11930.05,22.0,Large,65167.12285714286,28965.635678778457,Normal,0.1904630341389255
2025-06-26,BNK001,Premier Bank,86113.44,886,97.19,546,157.72,95.1,4,Thursday,6,June,Q2,2025,26,False,30139.71,21528.36,17222.69,17222.69,15.0,Large,74046.12999999999,26472.131501946205,Normal,0.4558495789850861
2025-06-26,BNK002,Community First Bank,57550.69,390,147.57,306,188.07,96.5,4,Thursday,6,June,Q2,2025,26,False,20142.74,14387.67,11510.14,11510.14,20.0,Medium,54554.70285714285,17874.982561300265,Normal,0.16760783584446837
2025-06-26,BNK003,Metro Financial,74210.69,680,109.13,495,149.92,96.3,4,Thursday,6,June,Q2,2025,26,False,25973.74,18552.67,14842.14,14842.14,12.0,Large,66071.77857142857,22844.44538485989,Normal,0.35627529105895817
2025-06-26,BNK004,Regional Trust Bank,68660.01,746,92.04,559,122.83,89.8,4,Thursday,6,June,Q2,2025,26,False,24031.0,17165.0,13732.0,13732.0,25.0,Medium,51161.59428571429,22705.616003419986,Normal,0.770664654579292
2025-06-26,BNK005,Digital Banking Corp,117804.0,948,124.27,720,163.62,85.3,4,Thursday,6,June,Q2,2025,26,False,29451.0,29451.0,23560.8,35341.2,18.0,Large,84181.11142857143,32869.3692024928,Normal,1.022924667774842
2025-06-26,BNK006,Heritage Bank,34791.37,386,90.13,311,111.87,93.7,4,Thursday,6,June,Q2,2025,26,False,12176.98,12176.98,6958.27,3479.14,10.0,Small,31297.365714285716,12538.557932207716,Normal,0.2786607761917549
2025-06-26,BNK007,Innovation Bank,59495.19,553,107.59,480,123.95,93.6,4,Thursday,6,June,Q2,2025,26,False,20823.31,14873.8,11899.04,11899.04,22.0,Large,59955.66571428572,25583.050381003457,Normal,0.017999249793435236
2025-06-27,BNK001,Premier Bank,64506.43,793,81.34,664,97.15,92.6,5,Friday,6,June,Q2,2025,26,False,22577.25,16126.61,12901.29,12901.29,15.0,Large,69252.25571428571,24351.39720666613,Normal,0.19488925723681078
2025-06-27,BNK002,Community First Bank,85205.09,752,113.3,577,147.67,97.0,5,Friday,6,June,Q2,2025,26,False,29821.78,21301.27,17041.02,17041.02,20.0,Medium,59199.53571428572,21221.225680241154,Normal,1.225450154367274
2025-06-27,BNK003,Metro Financial,84411.56,1046,80.7,854,98.84,89.2,5,Friday,6,June,Q2,2025,26,False,29544.05,21102.89,16882.31,16882.31,12.0,Large,64458.212857142855,20700.711069752873,Normal,0.963896702660241
2025-06-27,BNK004,Regional Trust Bank,78379.44,570,137.51,486,161.27,95.9,5,Friday,6,June,Q2,2025,26,False,27432.8,19594.86,15675.89,15675.89,25.0,Medium,53294.490000000005,24668.643686756128,Normal,1.0168759303725876
2025-06-27,BNK005,Digital Banking Corp,142246.9,1274,111.65,834,170.56,98.8,5,Friday,6,June,Q2,2025,26,False,35561.72,35561.72,28449.38,42674.07,18.0,Large,86963.40428571428,37217.048949885364,Normal,1.4854346938879472
2025-06-27,BNK006,Heritage Bank,40497.07,285,142.09,210,192.84,92.6,5,Friday,6,June,Q2,2025,26,False,14173.98,14173.98,8099.41,4049.71,10.0,Small,30176.88714285714,11020.23263571408,Normal,0.9364759527577924
2025-06-27,BNK007,Innovation Bank,109921.22,768,143.13,507,216.81,92.5,5,Friday,6,June,Q2,2025,26,False,38472.43,27480.31,21984.24,21984.24,22.0,Large,60563.275714285715,26867.93054882148,Moderate Anomaly,1.8370579079779292
2025-06-28,BNK001,Premier Bank,50295.86,355,141.68,254,198.02,91.5,6,Saturday,6,June,Q2,2025,26,True,17603.55,12573.96,10059.17,10059.17,15.0,Large,68971.77428571429,24589.884784292783,Normal,0.7594958028288059
2025-06-28,BNK002,Community First Bank,42051.47,493,85.3,351,119.8,98.4,6,Saturday,6,June,Q2,2025,26,True,14718.01,10512.87,8410.29,8410.29,20.0,Medium,59100.88428571429,21311.89438985329,Normal,0.7999952502500954
2025-06-28,BNK003,Metro Financial,45335.58,410,110.57,368,123.19,96.5,6,Saturday,6,June,Q2,2025,26,True,15867.45,11333.9,9067.12,9067.12,12.0,Large,64264.40285714285,20900.15688814853,Normal,0.9056785055942078
2025-06-28,BNK004,Regional Trust Bank,23669.24,226,104.73,160,147.93,92.5,6,Saturday,6,June,Q2,2025,26,True,8284.23,5917.31,4733.85,4733.85,25.0,Medium,53925.92428571429,23689.07831907273,Normal,1.2772419373257673
2025-06-28,BNK005,Digital Banking Corp,52036.23,491,105.98,362,143.75,97.8,6,Saturday,6,June,Q2,2025,26,True,13009.06,13009.06,10407.25,15610.87,18.0,Large,87231.73285714285,36912.9899445113,Normal,0.9534720137829467
2025-06-28,BNK006,Heritage Bank,24385.1,302,80.75,200,121.93,97.3,6,Saturday,6,June,Q2,2025,26,True,8534.78,8534.78,4877.02,2438.51,10.0,Small,30618.244285714285,10661.27828618575,Normal,0.5846526202951501
2025-06-28,BNK007,Innovation Bank,52399.93,460,113.91,276,189.85,98.4,6,Saturday,6,June,Q2,2025,26,True,18339.98,13099.98,10479.99,10479.99,22.0,Large,61856.090000000004,26108.63790940078,Normal,0.3621851140918838
2025-06-29,BNK001,Premier Bank,28087.56,331,84.86,274,102.51,96.7,7,Sunday,6,June,Q2,2025,26,True,9830.65,7021.89,5617.51,5617.51,15.0,Large,69177.33428571429,24179.7094682958,Moderate Anomaly,1.6993493796768235
2025-06-29,BNK002,Community First Bank,26377.69,195,135.27,160,164.86,83.8,7,Sunday,6,June,Q2,2025,26,True,9232.19,6594.42,5275.54,5275.54,20.0,Medium,59768.455714285716,19976.626303531004,Moderate Anomaly,1.671491732734855
2025-06-29,BNK003,Metro Financial,25494.87,206,123.76,169,150.86,93.4,7,Sunday,6,June,Q2,2025,26,True,8923.2,6373.72,5098.97,5098.97,12.0,Large,64198.51,21041.31292288733,Moderate Anomaly,1.8394118343205084
2025-06-29,BNK004,Regional Trust Bank,12712.59,135,94.17,117,108.65,98.0,7,Sunday,6,June,Q2,2025,26,True,4449.41,3178.15,2542.52,2542.52,25.0,Medium,53033.107142857145,25290.114443904564,Moderate Anomaly,1.594319283619344
2025-06-29,BNK005,Digital Banking Corp,30754.72,252,122.04,200,153.77,99.1,7,Sunday,6,June,Q2,2025,26,True,7688.68,7688.68,6150.94,9226.42,18.0,Large,86246.57571428572,38514.07811698423,Normal,1.4408200436664353
2025-06-29,BNK006,Heritage Bank,11136.21,92,121.05,72,154.67,93.3,7,Sunday,6,June,Q2,2025,26,True,3897.67,3897.67,2227.24,1113.62,10.0,Small,30654.55571428571,10583.00055208174,Moderate Anomaly,1.8443111306883884
2025-06-29,BNK007,Innovation Bank,30197.82,305,99.01,201,150.24,94.5,7,Sunday,6,June,Q2,2025,26,True,10569.24,7549.46,6039.56,6039.56,22.0,Large,62580.17428571429,24965.574859756944,Normal,1.297080258220401
2025-06-30,BNK001,Premier Bank,87056.38,898,96.94,596,146.07,95.4,1,Monday,6,June,Q2,2025,27,False,30469.73,21764.1,17411.28,17411.28,15.0,Large,67438.96857142857,21998.478579299048,Normal,0.8917621897285096
2025-06-30,BNK002,Community First Bank,67710.85,726,93.27,452,149.8,97.6,1,Monday,6,June,Q2,2025,27,False,23698.8,16927.71,13542.17,13542.17,20.0,Medium,60202.25428571429,20133.268627330737,Normal,0.37294469434003685
2025-06-30,BNK003,Metro Financial,89770.13,840,106.87,711,126.26,88.5,1,Monday,6,June,Q2,2025,27,False,31419.55,22442.53,17954.03,17954.03,12.0,Large,65771.95999999999,22660.827799748742,Normal,1.0590155934315029
2025-06-30,BNK004,Regional Trust Bank,66509.17,675,98.53,595,111.78,97.1,1,Monday,6,June,Q2,2025,27,False,23278.21,16627.29,13301.83,13301.83,25.0,Medium,52017.41428571429,24454.52367702879,Normal,0.5926002037773672
2025-06-30,BNK005,Digital Banking Corp,79423.82,773,102.75,526,151.0,93.5,1,Monday,6,June,Q2,2025,27,False,19855.96,19855.96,15884.76,23827.15,18.0,Large,84669.50571428573,38538.64808693817,Normal,0.13611493850153059
2025-06-30,BNK006,Heritage Bank,32352.06,265,122.08,180,179.73,97.3,1,Monday,6,June,Q2,2025,27,False,11323.22,11323.22,6470.41,3235.21,10.0,Small,31045.510000000002,10588.76072361951,Normal,0.12339026578299966
2025-06-30,BNK007,Innovation Bank,83106.79,606,137.14,505,164.57,98.1,1,Monday,6,June,Q2,2025,27,False,29087.38,20776.7,16621.36,16621.36,22.0,Large,63596.48142857143,25735.504409128007,Normal,0.7581086525939061
2025-07-01,BNK001,Premier Bank,77182.77,699,110.42,425,181.61,94.1,2,Tuesday,7,July,Q3,2025,27,False,27013.97,19295.69,15436.55,15436.55,15.0,Large,66333.33428571429,21151.51414610295,Normal,0.5129389621633621
2025-07-01,BNK002,Community First Bank,86868.92,1054,82.42,910,95.46,93.9,2,Tuesday,7,July,Q3,2025,27,False,30404.12,21717.23,17373.78,17373.78,20.0,Medium,61922.59857142857,22017.478464515698,Normal,1.1330235416728567
2025-07-01,BNK003,Metro Financial,75770.28,598,126.71,416,182.14,99.2,2,Tuesday,7,July,Q3,2025,27,False,26519.6,18942.57,15154.06,15154.06,12.0,Large,66467.38857142857,22917.749935561147,Normal,0.40592516519853733
2025-07-01,BNK004,Regional Trust Bank,54903.36,386,142.24,269,204.1,99.2,2,Tuesday,7,July,Q3,2025,27,False,19216.18,13725.84,10980.67,10980.67,25.0,Medium,51954.368571428575,24445.08311781016,Normal,0.12063740648207713
2025-07-01,BNK005,Digital Banking Corp,90639.76,753,120.37,466,194.51,92.8,2,Tuesday,7,July,Q3,2025,27,False,22659.94,22659.94,18127.95,27191.93,18.0,Large,87700.44857142857,37969.836613174266,Normal,0.07741174813355879
2025-07-01,BNK006,Heritage Bank,38320.66,255,150.28,177,216.5,98.0,2,Tuesday,7,July,Q3,2025,27,False,13412.23,13412.23,7664.13,3832.07,10.0,Small,31966.16714285714,10947.11414916846,Normal,0.5804719646250834
2025-07-01,BNK007,Innovation Bank,77838.64,519,149.98,349,223.03,92.3,2,Tuesday,7,July,Q3,2025,27,False,27243.52,19459.66,15567.73,15567.73,22.0,Large,67515.69,25479.33154591645,Normal,0.40514995385169145
2025-07-02,BNK001,Premier Bank,94262.29,866,108.85,553,170.46,92.2,3,Wednesday,7,July,Q3,2025,27,False,32991.8,23565.57,18852.46,18852.46,15.0,Large,69643.53285714287,23681.953529095856,Normal,1.0395577000271665
2025-07-02,BNK002,Community First Bank,83899.76,701,119.69,486,172.63,97.2,3,Wednesday,7,July,Q3,2025,27,False,29364.92,20974.94,16779.95,16779.95,20.0,Medium,64237.78142857143,23525.830477630596,Normal,0.8357612960836409
2025-07-02,BNK003,Metro Financial,75191.63,781,96.28,471,159.64,98.1,3,Wednesday,7,July,Q3,2025,27,False,26317.07,18797.91,15038.33,15038.33,12.0,Large,67169.24857142857,23128.187348495627,Normal,0.34686598252124795
2025-07-02,BNK004,Regional Trust Bank,72021.19,870,82.78,740,97.33,97.0,3,Wednesday,7,July,Q3,2025,27,False,25207.42,18005.3,14404.24,14404.24,25.0,Medium,53836.42857142857,25546.524902969624,Normal,0.7118291625824053
2025-07-02,BNK005,Digital Banking Corp,110222.14,922,119.55,725,152.03,98.9,3,Wednesday,7,July,Q3,2025,27,False,27555.54,27555.54,22044.43,33066.64,18.0,Large,89018.2242857143,38662.006863023336,Normal,0.5484432246212574
2025-07-02,BNK006,Heritage Bank,41882.21,280,149.58,231,181.31,95.5,3,Wednesday,7,July,Q3,2025,27,False,14658.77,14658.77,8376.44,4188.22,10.0,Small,31909.239999999998,10885.399105805314,Normal,0.9161786263474067
2025-07-02,BNK007,Innovation Bank,99795.64,770,129.6,551,181.12,93.8,3,Wednesday,7,July,Q3,2025,27,False,34928.48,24948.91,19959.13,19959.13,22.0,Large,73250.74714285714,27824.06548726464,Normal,0.9540263937810498
2025-07-03,BNK001,Premier Bank,99499.16,686,145.04,481,206.86,96.2,4,Thursday,7,July,Q3,2025,27,False,34824.71,24874.79,19899.83,19899.83,15.0,Large,71555.77857142857,25688.886646504936,Normal,1.087761482741146
2025-07-03,BNK002,Community First Bank,69648.65,734,94.89,659,105.69,99.8,4,Thursday,7,July,Q3,2025,27,False,24377.03,17412.16,13929.73,13929.73,20.0,Medium,65966.06142857143,23396.72285665835,Normal,0.15739762333341312
2025-07-03,BNK003,Metro Financial,91871.41,706,130.13,549,167.34,92.4,4,Thursday,7,July,Q3,2025,27,False,32154.99,22967.85,18374.28,18374.28,12.0,Large,69692.20857142856,24918.319538988046,Normal,0.8900761302891678
2025-07-03,BNK004,Regional Trust Bank,61415.76,549,111.87,440,139.58,97.4,4,Thursday,7,July,Q3,2025,27,False,21495.52,15353.94,12283.15,12283.15,25.0,Medium,52801.53571428572,24986.530650407665,Normal,0.34475471630046967
2025-07-03,BNK005,Digital Banking Corp,108948.76,1187,91.78,890,122.41,86.9,4,Thursday,7,July,Q3,2025,27,False,27237.19,27237.19,21789.75,32684.63,18.0,Large,87753.18999999999,37695.9499067557,Normal,0.5622771160410904
2025-07-03,BNK006,Heritage Bank,35422.66,282,125.61,192,184.49,93.2,4,Thursday,7,July,Q3,2025,27,False,12397.93,12397.93,7084.53,3542.27,10.0,Small,31999.424285714285,10915.829457549056,Normal,0.3136028945485505
2025-07-03,BNK007,Innovation Bank,91497.05,988,92.61,801,114.23,95.6,4,Thursday,7,July,Q3,2025,27,False,32023.97,22874.26,18299.41,18299.41,22.0,Large,77822.44142857144,27816.30581927171,Normal,0.49160404908816135
2025-07-04,BNK001,Premier Bank,135297.23,1067,126.8,908,149.01,93.4,5,Friday,7,July,Q3,2025,27,False,47354.03,33824.31,27059.45,27059.45,15.0,Large,81668.75,34777.59661994007,Moderate Anomaly,1.5420410037550325
2025-07-04,BNK002,Community First Bank,106177.4,765,138.79,643,165.13,99.7,5,Friday,7,July,Q3,2025,27,False,37162.09,26544.35,21235.48,21235.48,20.0,Medium,68962.10571428572,27289.855875971454,Normal,1.3637043176355543
2025-07-04,BNK003,Metro Financial,107160.78,911,117.63,680,157.59,95.2,5,Friday,7,July,Q3,2025,27,False,37506.27,26790.19,21432.16,21432.16,12.0,Large,72942.09714285714,28398.46826918645,Normal,1.204948187091893
2025-07-04,BNK004,Regional Trust Bank,68709.42,691,99.43,605,113.57,96.7,5,Friday,7,July,Q3,2025,27,False,24048.3,17177.35,13741.88,13741.88,25.0,Medium,51420.10428571429,23563.507834920543,Normal,0.7337326783180969
2025-07-04,BNK005,Digital Banking Corp,94186.71,775,121.53,547,172.19,92.4,5,Friday,7,July,Q3,2025,27,False,23546.68,23546.68,18837.34,28256.01,18.0,Large,80887.44857142857,29630.403160476035,Normal,0.4488383555412202
2025-07-04,BNK006,Heritage Bank,42880.55,499,85.93,390,109.95,99.0,5,Friday,7,July,Q3,2025,27,False,15008.19,15008.19,8576.11,4288.05,10.0,Small,32339.92142857143,11256.918927725357,Normal,0.9363688802508305
2025-07-04,BNK007,Innovation Bank,77814.86,548,142.0,437,178.07,93.7,5,Friday,7,July,Q3,2025,27,False,27235.2,19453.71,15562.97,15562.97,22.0,Large,73235.81857142856,24030.847965522327,Normal,0.1905484748245715
2025-07-05,BNK001,Premier Bank,59099.19,590,100.17,496,119.15,100.0,6,Saturday,7,July,Q3,2025,27,True,20684.72,14774.8,11819.84,11819.84,15.0,Large,82926.36857142858,33593.012518227384,Normal,0.7092897238227767
2025-07-05,BNK002,Community First Bank,33985.04,413,82.29,358,94.93,97.0,6,Saturday,7,July,Q3,2025,27,True,11894.76,8496.26,6797.01,6797.01,20.0,Medium,67809.75857142857,28746.98501947255,Normal,1.1766353427504301
